[1549408206.0, 0.62, 0.91, 0.75, 216.33, 2117.16, 438.72, 99.25, 863.46, 78.46] True
[1549408266.0, 0.62, 0.91, 0.75, 216.41, 2109.56, 439.29, 99.72, 865.41, 79.13] True
[1549408326.0, 0.62, 0.91, 0.75, 216.41, 2110.24, 439.22, 99.85, 868.64, 79.17] True
[1549408386.0, 0.62, 0.91, 0.75, 216.74, 2153.53, 440.17, 101.84, 901.44, 78.62] True
[1549408447.0, 0.61, 0.91, 0.75, 217.3, 2193.01, 439.18, 104.75, 957.81, 77.96] True
[1549408509.0, 0.61, 0.91, 0.75, 217.78, 2159.47, 439.41, 106.85, 921.84, 77.82] True
[1549408569.0, 0.61, 0.91, 0.75, 217.85, 2110.81, 438.81, 106.93, 862.91, 78.63] True
[1549408629.0, 0.61, 0.92, 0.75, 217.96, 2075.81, 439.09, 106.66, 817.19, 78.53] True
[1549408689.0, 0.61, 0.92, 0.75, 217.69, 2042.8, 438.89, 104.71, 774.6, 79.21] True
[1549408748.0, 0.61, 0.92, 0.75, 217.8, 2049.83, 439.17, 105.44, 782.77, 79.83] True
[1549408808.0, 0.61, 0.92, 0.75, 217.69, 2054.69, 439.51, 105.51, 785.7, 81.18] True
[1549408868.0, 0.62, 0.92, 0.75, 216.99, 2055.88, 439.72, 102.45, 783.99, 81.82] True
[1549408928.0, 0.62, 0.92, 0.75, 217.04, 2053.62, 439.63, 102.56, 784.64, 81.81] True
[1549408989.0, 0.62, 0.92, 0.75, 216.65, 2054.08, 440.21, 102.73, 785.98, 81.71] True
[1549409049.0, 0.62, 0.92, 0.75, 216.8, 2055.07, 440.17, 103.44, 787.2, 82.29] True
[1549409109.0, 0.61, 0.92, 0.76, 217.46, 2052.71, 442.9, 105.99, 781.96, 80.09] True
[1549409169.0, 0.61, 0.92, 0.75, 216.79, 2036.9, 438.78, 102.04, 767.65, 75.95] True
[1549409230.0, 0.61, 0.92, 0.75, 217.2, 2044.74, 439.46, 103.91, 777.67, 77.81] True
[1549409290.0, 0.61, 0.92, 0.75, 217.09, 2091.87, 438.65, 103.93, 811.8, 77.75] True
[1549409350.0, 0.61, 0.91, 0.76, 217.08, 2123.43, 438.98, 104.53, 861.43, 77.26] True
[1549409410.0, 0.61, 0.91, 0.76, 217.52, 2116.51, 439.0, 106.57, 865.2, 77.45] True
[1549409471.0, 0.61, 0.91, 0.76, 217.42, 2118.54, 438.72, 105.79, 865.96, 77.48] True
[1549409531.0, 0.61, 0.92, 0.75, 216.61, 2080.19, 439.05, 101.28, 818.36, 77.57] True
[1549409591.0, 0.61, 0.92, 0.75, 216.32, 2041.89, 439.9, 99.27, 774.64, 77.9] True
[1549409651.0, 0.61, 0.92, 0.75, 216.3, 2043.78, 438.72, 99.18, 773.73, 77.63] True
[1549409712.0, 0.61, 0.92, 0.75, 216.58, 2037.79, 438.98, 100.64, 771.0, 78.08] True
[1549409772.0, 0.61, 0.92, 0.75, 217.01, 2038.82, 438.66, 103.41, 772.48, 77.21] True
[1549409832.0, 0.62, 0.92, 0.75, 216.87, 2114.51, 438.93, 103.75, 855.05, 76.09] True
[1549409892.0, 0.62, 0.91, 0.75, 216.87, 2113.08, 439.08, 103.71, 861.24, 75.34] True
[1549409953.0, 0.62, 0.91, 0.75, 216.76, 2110.77, 438.94, 103.11, 861.08, 74.64] True
[1549410013.0, 0.62, 0.91, 0.75, 216.63, 2107.37, 438.15, 102.32, 858.96, 74.4] True
[1549410073.0, 0.62, 0.91, 0.75, 216.6, 2105.72, 438.53, 101.96, 856.15, 74.18] True
[1549410133.0, 0.62, 0.92, 0.75, 216.15, 2105.24, 438.41, 99.61, 848.95, 74.31] True
[1549410194.0, 0.62, 0.91, 0.76, 216.01, 2146.55, 439.38, 99.25, 884.75, 73.39] True
[1549410254.0, 0.62, 0.91, 0.76, 216.03, 2181.85, 438.85, 99.95, 938.52, 73.88] True
[1549410314.0, 0.62, 0.91, 0.76, 215.94, 2170.83, 438.8, 99.58, 938.51, 74.74] True
[1549410374.0, 0.62, 0.91, 0.76, 216.22, 2122.57, 437.77, 100.49, 880.33, 74.84] True
[1549410435.0, 0.62, 0.92, 0.76, 216.44, 2063.66, 438.24, 101.11, 807.79, 75.14] True
[1549410495.0, 0.62, 0.92, 0.76, 216.54, 2025.71, 437.9, 101.0, 754.66, 75.14] True
[1549410555.0, 0.62, 0.92, 0.76, 216.5, 2029.79, 438.18, 101.03, 748.61, 75.02] True
[1549410615.0, 0.67, 0.92, 0.75, 292.52, 2029.37, 438.24, 166.74, 758.96, 75.69] True
[1549410676.0, 0.69, 0.92, 0.76, 329.01, 2026.93, 437.15, 227.91, 756.61, 75.28] True
[1549410736.0, 0.69, 0.92, 0.76, 323.52, 2028.61, 437.85, 227.68, 756.68, 75.01] True
[1549410796.0, 0.69, 0.92, 0.76, 320.25, 2032.42, 439.04, 225.16, 754.75, 76.38] True
[1549410856.0, 0.69, 0.92, 0.76, 318.84, 2035.26, 438.36, 224.35, 760.88, 76.58] True
[1549410917.0, 0.69, 0.92, 0.76, 318.56, 2033.45, 440.59, 224.63, 761.03, 76.46] True
[1549410977.0, 0.69, 0.92, 0.76, 318.96, 2035.89, 438.02, 225.97, 759.2, 76.46] True
[1549411037.0, 0.68, 0.92, 0.76, 320.39, 2030.33, 438.38, 231.45, 756.68, 76.23] True
[1549411097.0, 0.68, 0.92, 0.76, 321.05, 2096.39, 437.43, 231.71, 793.57, 75.59] True
[1549411158.0, 0.68, 0.92, 0.76, 321.45, 2112.19, 437.92, 228.84, 843.72, 74.09] True
[1549411218.0, 0.68, 0.92, 0.76, 321.87, 2101.58, 438.06, 226.58, 842.31, 73.76] True
[1549411278.0, 0.69, 0.92, 0.76, 322.43, 2096.93, 438.21, 227.09, 840.5, 74.39] True
[1549411338.0, 0.69, 0.92, 0.76, 322.67, 2059.95, 438.5, 227.08, 798.42, 75.17] True
